scenario,status,objective,gen_cost,shed_cost,total_demand_MW,served_load_MW,total_shed_MW,shed_pct,shed_level1_MW,shed_level2_MW,shed_level3_MW,n_gen_fault,n_line_fault_direct,n_transformer_fault,n_branch_outage_total,n_thermal_off,failed_generators,failed_lines_direct,failed_transformers,failed_transformer_buses,outaged_branches_total,thermal_unit_on
99,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
100,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
101,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
102,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
103,optimal,1421105.0200076625,248686.61939763324,1172418.4006100292,6754.5684,5582.149999912271,1172.4184000877294,17.357413984996132,2.9548047475535493e-08,6.409181553006159e-08,1172.4183999940894,1,0,0,0,0,G7,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
104,optimal,1942005.9141787183,176450.01352167473,1765555.9006570436,6754.5684,4989.012499876619,1765.555900123381,26.138693038083392,2.9752059733918543e-08,6.64735338223288e-08,1765.5559000271553,1,0,0,0,1,G10,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=0
105,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
106,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
107,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
108,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
109,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
110,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
111,optimal,1760144.3196719813,217338.41940008034,1542805.900271901,6754.5684,5211.762499954262,1542.8059000457379,22.840924966364064,1.2671097422401753e-08,2.803087046639168e-08,1542.8059000050362,1,0,0,0,1,G3,,,,,G2=1;G3=0;G4=1;G5=1;G9=1;G10=1
112,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
113,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
114,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
115,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
116,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
117,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
118,optimal,1856229.9606829016,215924.06002123246,1640305.9006616692,6754.5684,5114.2624998847905,1640.3059001152096,24.28439247302921,3.0395299122404686e-08,6.822541763860554e-08,1640.305900016589,1,1,0,1,1,G9,L35,,,L35,G2=1;G3=1;G4=1;G5=1;G9=0;G10=1
119,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
120,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
121,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
122,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
123,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
124,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
125,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
126,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
127,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
128,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G6,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
129,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
130,optimal,1942005.9141787183,176450.01352167473,1765555.9006570436,6754.5684,4989.012499876619,1765.555900123381,26.138693038083392,2.9752059733918543e-08,6.64735338223288e-08,1765.5559000271553,1,0,0,0,1,G10,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=0
131,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
132,optimal,1809272.2391835516,238966.33814384614,1570305.9010397056,6754.5684,5184.262499825423,1570.305900174577,23.24805682883568,4.869627558902072e-08,1.0671562093651315e-07,1570.3059000191647,1,0,0,0,0,G1,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
133,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
134,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
135,optimal,1760144.3196719813,217338.41940008034,1542805.900271901,6754.5684,5211.762499954262,1542.8059000457379,22.840924966364064,1.2671097422401753e-08,2.803087046639168e-08,1542.8059000050362,1,0,0,0,1,G3,,,,,G2=1;G3=0;G4=1;G5=1;G9=1;G10=1
136,optimal,1856229.960667825,215924.06002137897,1640305.900646446,6754.5684,5114.2624998873,1640.3059001127006,24.284392472992064,2.971388210049674e-08,6.65801420753459e-08,1640.3059000164064,1,0,0,0,1,G9,,,,,G2=1;G3=1;G4=1;G5=1;G9=0;G10=1
137,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
138,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
139,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
140,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
141,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
142,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
143,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
144,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G8,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
145,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
146,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
147,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
148,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
149,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G6,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
150,optimal,1856229.960667825,215924.06002137897,1640305.900646446,6754.5684,5114.2624998873,1640.3059001127006,24.284392472992064,2.971388210049674e-08,6.65801420753459e-08,1640.3059000164064,1,0,0,0,1,G9,,,,,G2=1;G3=1;G4=1;G5=1;G9=0;G10=1
151,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
152,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G8,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
153,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
154,optimal,1011492.5200801269,248686.61939597808,762805.9006841489,6754.5684,5991.762499866263,762.8059001337373,11.293184922573843,3.153165547558763e-08,6.665667577905721e-08,762.805900035549,0,0,1,3,0,,,T17,17,L26;L30;L31,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
155,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
156,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
157,optimal,1787781.5196518227,217338.4194001321,1570443.1002516907,6754.5684,5211.762499955951,1542.8059000440492,22.840924966339067,1.8424800116589493,2.7637200256777015,1538.1997000067124,0,2,0,2,1,,L13;L23,,,L13;L23,G2=1;G3=0;G4=1;G5=1;G9=1;G10=1
158,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
159,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
160,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
161,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
162,optimal,1762008.5196608987,219202.6194002331,1542805.9002606657,6754.5684,5211.7624999602185,1542.8059000397816,22.840924966275885,1.2386286324785578e-08,2.7351815042006216e-08,1542.8059000000437,1,0,0,0,1,G2,,,,,G2=0;G3=1;G4=1;G5=1;G9=1;G10=1
163,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
164,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
165,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
166,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
167,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
168,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
169,optimal,1762008.5196608987,219202.6194002331,1542805.9002606657,6754.5684,5211.7624999602185,1542.8059000397816,22.840924966275885,1.2386286324785578e-08,2.7351815042006216e-08,1542.8059000000437,1,0,0,0,1,G2,,,,,G2=0;G3=1;G4=1;G5=1;G9=1;G10=1
170,optimal,1856229.960667825,215924.06002137897,1640305.900646446,6754.5684,5114.2624998873,1640.3059001127006,24.284392472992064,2.971388210049674e-08,6.65801420753459e-08,1640.3059000164064,1,0,0,0,1,G9,,,,,G2=1;G3=1;G4=1;G5=1;G9=0;G10=1
171,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
172,optimal,1059303.915295344,244598.0152496554,814705.9000456887,6754.5684,5939.862499992285,814.705900007715,12.061553777554684,2.2455970960929303e-09,4.440882501562303e-09,814.7059000010283,0,1,0,1,0,,L32,,,L32,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
173,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
174,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
175,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
176,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
177,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
178,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
179,optimal,1011492.5199772536,248686.61939679703,762805.9005804566,6754.5684,5991.7624998878755,762.8059001121248,11.293184922253875,2.6780497300613745e-08,5.682676280058436e-08,762.8059000285176,0,1,0,1,0,,L15,,,L15,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
180,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
181,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
182,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
183,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
184,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
185,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
